TIMESTAMP,ContextTokens,GeneratedTokens
1700159200221,74,30
1700159200224,456,17
1700159200319,261,15
1700159200320,2305,8
1700159200417,3659,6
1700159200420,261,14
1700159200420,3659,6
1700159200422,3659,6
1700159200425,2430,6
1700159200525,2433,6
1700159200615,2431,20
1700159200714,864,13
1700159200916,710,157
1700159201216,1039,9
1700159201417,2433,28
1700159202118,1355,11
1700159202220,2435,7
1700159202314,2302,92
1700159202316,868,16
1700159202316,3713,12
1700159202381,223,15
1700159202482,1926,9
1700159202720,870,11
1700159202720,11,8
1700159202814,890,7
1700159202914,1833,15
1700159203214,1339,26
1700159203214,935,10
1700159203418,2049,13
1700159203618,1833,12
1700159203715,3714,11
1700159203715,730,75
1700159204016,2727,15
1700159204214,2437,6
1700159204418,1347,7
1700159204579,2457,13
1700159204579,5545,18
1700159204588,251,7
1700159204678,129,13
1700159204714,1147,15
1700159204717,7436,12
1700159204782,2256,9
1700159204788,1008,23
1700159204789,7435,6
1700159204815,1347,6
1700159204816,893,10
1700159204980,1429,9
1700159204987,1019,6
1700159205081,954,10
1700159205081,6633,10
1700159205081,7435,15
1700159205084,6694,9
1700159205177,1125,9
1700159205177,1020,6
1700159205183,1119,9
1700159205216,3001,8
1700159205217,3652,24
1700159205314,1150,6
1700159205382,2307,20
1700159205417,2439,9
1700159205517,4524,12
1700159205580,2736,6
1700159205580,131,7
1700159205617,2728,15
1700159205617,1093,14
1700159205686,122,6
1700159205782,3338,9
1700159205784,128,11
1700159205785,1119,27
1700159205785,2733,12
1700159205818,936,16
1700159205818,875,18
1700159205882,82,6
1700159205885,3122,14
1700159205914,2448,106
1700159205979,1009,12
1700159205983,1125,18
1700159206081,1281,10
1700159206083,1931,6
1700159206278,2135,20
1700159206316,1150,25
1700159206379,2186,40
1700159206383,2244,14
1700159206383,109,9
1700159206414,3002,17
1700159206418,135,9
1700159206514,895,6
1700159206681,1586,55
1700159206817,1093,11
1700159206817,2729,15
1700159206818,476,14
1700159206879,83,6
1700159206914,715,252
1700159206981,5630,13
1700159207016,4597,65
1700159207080,1281,21
1700159207318,476,7
1700159207383,1932,9
1700159207482,5607,9
1700159207585,6699,10
1700159207585,2466,9
1700159207614,2439,44
1700159207683,5544,12
1700159207684,4393,11
1700159207684,3977,13
1700159207781,6877,20
1700159207814,732,10
1700159207879,352,319
1700159207914,897,52
1700159207916,3000,201
1700159207981,29,8
1700159207987,1019,10
1700159208080,5608,13
1700159208080,1429,7
1700159208084,2310,16
1700159208280,920,7
1700159208283,1095,19
1700159208284,1119,15
1700159208286,7436,10
1700159208288,126,13
1700159208288,87,15
1700159208515,2309,7
1700159208582,2294,28
1700159208582,1363,20
1700159208582,3452,6
1700159208678,1014,11
1700159208682,1109,42
1700159208689,4141,12
1700159208877,125,14
1700159208877,223,8
1700159208878,1818,7
1700159208880,1119,17
1700159208882,2456,10
1700159208884,349,9
1700159208886,14,37
1700159208889,1469,15
1700159209014,483,17
1700159209077,5184,6
1700159209081,30,36
1700159209081,1199,87
1700159209083,2983,9
1700159209083,345,10
1700159209084,7436,6
1700159209084,1021,16
1700159209177,358,15
1700159209179,929,8
1700159209183,2297,6
1700159209183,1020,6
1700159209183,1125,7
1700159209184,2455,12
1700159209185,1035,31
1700159209185,7436,15
1700159209185,1818,9
1700159209187,2128,9
1700159209188,1114,11
1700159209188,2253,9
1700159209189,346,6
1700159209285,1135,27
1700159209315,3816,17
1700159209379,47,7
1700159209381,5543,13
1700159209583,230,14
1700159209682,1044,52
1700159209685,2254,6
1700159209882,2830,9
1700159209882,1125,14
1700159209883,392,82
1700159226256,1266,13
1700159226355,3478,15
1700159226453,3402,7
1700159227154,2775,12
1700159227257,3242,18
1700159227357,676,6
1700159227365,1387,27
1700159227584,1269,15
1700159227626,6,9
1700159227648,4074,12
1700159227767,2070,7
1700159227769,819,24
1700159227829,3634,21
1700159227954,1270,9
1700159228053,985,13
1700159228058,279,15
1700159228132,3531,9
1700159228178,1186,16
1700159228557,1609,10
1700159228653,1057,7
1700159228726,2128,60
1700159228855,1186,13
1700159228857,3536,20
1700159228925,2577,94
1700159228976,1386,61
1700159229087,1539,15
1700159229125,386,7
1700159229153,3489,18
1700159229256,318,91
1700159229355,1767,11
1700159229499,1058,20
1700159229533,1779,9
1700159229675,1539,14
1700159229752,1749,9
1700159229927,1692,14
1700159229941,589,6
1700159229954,3835,294
1700159229968,1439,22
1700159230027,385,10
1700159230029,1168,7
1700159230253,3244,20
1700159230355,1272,66
1700159230427,5391,17
1700159230453,2780,10
1700159230531,269,25
1700159230557,318,18
1700159230776,1059,19
1700159230903,7436,13
1700159230927,1184,19
1700159231025,1762,22
1700159231047,51,37
1700159231189,386,9
1700159231213,965,31
1700159231352,2595,193
1700159231425,821,15
1700159231553,319,90
1700159231555,151,11
1700159231728,388,17
1700159231884,3481,6
1700159231926,156,9
1700159232127,1803,12
1700159232250,554,9
1700159232359,438,37
1700159232425,924,10
1700159232455,3573,201
1700159232482,1328,7
1700159232509,1677,172
1700159232553,840,9
1700159232625,908,8
1700159232825,386,9
1700159232853,1618,10
1700159232853,742,19
1700159232860,768,8
1700159232864,821,25
1700159232925,1328,6
1700159232953,431,15
1700159233157,604,8
1700159233256,175,7
1700159233347,2129,12
1700159233725,559,7
1700159233838,1371,10
1700159233855,175,13
1700159233925,2129,13
1700159233930,925,7
1700159233930,3639,23
1700159233930,1676,29
1700159233957,1454,13
1700159233958,162,7
1700159234053,472,9
1700159234155,2784,43
1700159234253,3577,7
1700159234255,577,25
1700159234352,925,9
1700159234425,1373,7
1700159234453,3690,8
1700159234525,908,11
1700159234627,3640,14
1700159235025,925,6
1700159235125,2263,32
1700159235125,1638,43
1700159235331,901,7
1700159235353,321,28
1700159235355,907,11
1700159235356,3578,9
1700159235425,1373,9
1700159235563,4574,20
1700159235626,393,21
1700159235760,1721,7
1700159235760,7435,9
1700159235761,4343,21
1700159236263,1345,22
1700159236264,1730,24
1700159236265,3562,14
1700159236358,1454,83
1700159236455,2786,37
1700159236554,11,87
1700159236562,577,114
1700159236562,1722,11
1700159236563,321,111
1700159236563,304,11
1700159236565,1275,15
1700159236658,2786,49
1700159236659,474,8
1700159236776,1538,18
1700159236804,2705,76
1700159237154,4174,19
1700159237465,353,57
1700159237560,770,17
1700159237561,4587,8
1700159237562,3579,11
1700159237562,1722,31
1700159237564,1864,37
1700159237565,474,11
1700159237625,442,15
1700159237640,1262,19
1700159237753,1862,9
1700159237759,1175,89
1700159237761,3579,7
1700159237857,2273,7
1700159237859,1075,58
1700159238054,3580,6
1700159238071,7436,22
1700159238136,1705,8
1700159238158,2106,57
1700159238336,1680,21
1700159238361,3014,9
1700159238361,384,9
1700159238361,972,165
1700159238556,1728,6
1700159238556,2277,52
1700159238625,647,153
1700159238649,3666,8
1700159238655,1500,719
1700159238656,2705,7
1700159238735,1481,822
1700159238827,2378,7
1700159238926,1037,13
1700159239027,4174,20
1700159239054,1728,15
1700159239125,2378,9
1700159239125,7435,16
1700159239157,3908,9
1700159239232,1262,18
1700159239348,2152,16
1700159239553,1280,52
1700159239627,2601,13
1700159239655,182,7
1700159239855,1141,25
1700159239955,459,24
1700159239957,562,12
1700159240053,3932,14
1700159240144,1693,9
1700159240255,89,7
1700159240261,156,25
1700159240380,7437,24
1700159240457,7436,6
1700159240558,1280,26
1700159240591,3688,9
1700159240879,1375,19
1700159240919,2269,7
1700159240936,89,7
1700159241053,1280,8
1700159241070,941,27
1700159241102,2601,125
1700159241182,354,24
1700159241253,2793,64
1700159241358,2277,40
1700159241359,1143,43
1700159241382,1693,9
1700159241726,2782,10
1700159241741,2157,8
1700159241773,2269,12
1700159241787,1693,9
1700159241953,1597,7
1700159242157,3569,12
1700159242253,184,15
1700159242429,51,8
1700159242429,1703,13
1700159242525,90,6
1700159242771,4795,9
1700159242785,2159,6
1700159242897,1723,10
1700159242925,13,30
1700159242953,1145,44
1700159242953,2271,10
1700159242953,776,10
1700159242992,2633,70
1700159243025,6422,14
1700159243025,1376,13
1700159243054,1763,51
1700159243210,1047,28
1700159243332,90,6
1700159243553,1478,145
1700159243554,4301,7
1700159243554,2111,343
1700159243628,6424,13
1700159243827,90,6
1700159243835,166,9
1700159243853,2792,196
1700159243953,185,9
1700159244025,2775,11
1700159244057,1048,55
1700159244130,15,29
1700159244227,2642,11
1700159244352,168,11
1700159244435,2522,15
1700159244653,1345,15
1700159244676,1950,6
1700159244725,6426,12
1700159244833,2775,12
1700159244925,17,18
1700159244955,1124,19
1700159244958,137,1899
1700159245114,1050,11
1700159245153,430,6
1700159245153,771,55
1700159245288,2284,40
1700159245431,2523,9
1700159245518,1406,9
1700159245625,2652,55
1700159245861,7436,11
1700159245947,391,9
1700159246025,440,23
1700159246027,1375,13
1700159246152,1780,36
1700159246234,819,6
1700159246425,172,9
1700159246466,1276,9
1700159246466,61,8
1700159246625,464,6
1700159246753,676,7
1700159246772,772,167
1700159246825,924,8
1700159246855,2663,21
1700159247042,1782,15
1700159247125,1174,9
1700159247226,1376,9
1700159247275,679,10
1700159247357,4299,9
1700159247406,19,15
1700159247555,925,9
1700159247577,62,6
1700159247592,1938,12
1700159247654,1297,232
1700159247753,165,13
1700159247775,772,20
1700159247880,456,15
1700159247925,922,6
1700159247954,320,34
1700159247954,1035,10
1700159248156,679,14
1700159248241,92,60
1700159248247,1706,13
1700159248330,1195,11
1700159248344,178,9
1700159248360,166,58
1700159248428,2683,55
1700159248454,63,6
1700159248525,22,9
1700159248555,1940,20
1700159248625,1049,18
1700159248646,178,9
1700159248653,1346,15
1700159248734,1193,7
1700159248825,1057,13
1700159248962,1279,6
1700159248962,4339,15
1700159249058,679,12
1700159249059,773,61
1700159249153,476,14
1700159249157,1940,6
1700159249225,442,17
1700159249255,276,22
1700159249259,2093,12
1700159249361,4340,14
1700159249464,1279,21
1700159249465,64,6
1700159249625,1050,17
1700159249756,681,10
1700159249759,5411,10
1700159249825,26,15
1700159249827,578,13
1700159249853,773,63
1700159249857,1205,58
1700159249956,3577,23
1700159249957,454,12
1700159250094,2022,15
1700159250449,922,42
1700159250525,3335,16
1700159250625,28,15
1700159250726,5411,10
1700159250941,2385,7
1700159251027,1050,15
1700159251225,2707,58
1700159251248,3335,20
1700159251627,7,19
1700159251631,1468,10
1700159251927,2687,19
1700159252143,1050,15
1700159252225,2528,20
1700159252525,3444,379
1700159252632,94,12
1700159252825,1380,52
1700159252835,5412,25
1700159252836,7,18
1700159252944,269,49
1700159253001,4800,7
1700159260015,5047,202
1700159260332,145,7
1700159260419,934,33
1700159260717,89,45
1700159260924,2628,10
1700159261037,842,61
1700159261130,3143,6
1700159261131,2025,871
1700159261215,146,26
1700159261685,1641,9
1700159261917,1101,9
1700159261992,2752,40
1700159262118,1101,9
1700159262125,2026,287
1700159262417,1101,9
1700159262521,402,34
1700159262614,895,6
1700159262714,3853,7
1700159262832,6044,7
1700159262871,1964,9
1700159263114,2755,7
1700159263214,402,10
1700159263414,847,49
1700159263714,4456,16
1700159264117,1115,6
1700159264217,1115,12
1700159264321,896,35
1700159264440,4886,6
1700159264514,943,16
1700159264616,1103,12
1700159264618,3245,32
1700159264718,714,25
1700159264819,147,15
1700159264915,4885,6
1700159264917,3852,9
1700159264917,3660,14
1700159265115,714,10
1700159265326,896,19
1700159265521,214,15
1700159265614,715,7
1700159265717,1104,11
1700159265725,1116,16
1700159265819,1116,8
1700159265819,3144,133
1700159265914,501,9
1700159266116,179,51
1700159266215,405,56
1700159266315,3853,9
1700159266336,897,29
1700159266415,854,16
1700159266616,782,77
1700159266751,180,6
1700159266817,1115,6
1700159266917,154,13
1700159266933,3653,15
1700159267215,505,13
1700159267314,765,10
1700159267415,148,19
1700159267515,1473,175
1700159267640,181,57
1700159267814,1000,19
1700159267881,3852,9
1700159268114,2628,22
1700159268417,1041,10
1700159268615,766,19
1700159268815,896,38
1700159268852,1116,6
1700159268866,506,25
1700159269015,1477,26
1700159269017,2931,14
1700159269114,767,19
1700159269314,4883,128
1700159269417,2029,61
1700159269615,183,39
1700159269718,185,22
1700159269718,781,114
1700159280053,2529,8
1700159280300,216,11
1700159280553,1076,8
1700159280556,24,18
1700159280607,1518,11
1700159280874,1285,61
1700159281419,3865,73
1700159281473,749,32
1700159281753,24,14
1700159281853,6028,6
1700159281864,220,11
1700159281991,1252,18
1700159282200,24,17
1700159282579,390,7
1700159282753,25,9
1700159283155,390,10
1700159283253,77,63
1700159283253,129,9
1700159290025,1277,7
1700159290040,1468,10
1700159290255,389,43
1700159290626,1759,55
1700159290725,52,20
1700159290746,2203,27
1700159290886,7436,8
1700159291028,1334,22
1700159291427,517,13
1700159292025,601,19
1700159292028,444,8
1700159292303,518,16
1700159292354,1734,9
1700159292399,866,6
1700159292425,7436,8
1700159292733,925,214
1700159292753,7435,20
1700159293258,42,64
1700159293326,158,25
1700159293344,2797,6
1700159293625,158,20
1700159293627,835,294
1700159294238,158,12
1700159294325,601,11
1700159294327,1583,7
1700159294537,158,6
1700159294825,867,13
1700159294985,2802,13
1700159295727,58,22
1700159295929,164,64
1700159295929,1078,29
1700159296049,59,30
1700159296262,2702,7
1700159296369,1759,69
1700159296820,602,19
1700159296912,1759,6
1700159297125,2702,12
1700159297225,487,10
1700159297226,867,25
1700159297247,928,17
1700159297344,4844,11
1700159297349,603,16
1700159297429,1567,13
1700159297532,1571,23
1700159297627,174,91
1700159297769,1763,9
1700159297825,486,11
1700159297964,6281,7
1700159298033,274,9
1700159298139,65,52
1700159298140,4844,39
1700159298325,500,18
1700159298447,1081,17
1700159298669,111,9
1700159298727,6282,12
1700159298776,493,7
1700159298833,195,40
1700159299226,499,6
1700159299477,2044,10
1700159299827,869,10
1700159299829,2912,20
1700159299925,498,11
1700159299931,2151,17
1700159473453,327,6
1700159473456,1031,15
1700159473468,1526,43
1700159473473,3318,8
1700159473555,7436,13
1700159473583,1599,16
1700159473653,1179,15
1700159473969,1907,9
1700159473970,6498,7
1700159473970,1583,13
1700159473977,1039,6
1700159474008,2325,12
1700159474165,142,57
1700159474165,1488,9
1700159474169,480,9
1700159474224,1606,27
1700159474314,4189,9
1700159474314,1817,6
1700159474315,2303,25
1700159474315,585,35
1700159474320,4226,9
1700159474420,790,16
1700159474422,5025,15
1700159474518,528,13
1700159475261,1375,7
1700159475357,2046,9
1700159475381,7404,6
1700159475489,89,15
1700159475555,6209,16
1700159475681,6110,24
1700159475801,2326,9
1700159476253,1377,6
1700159476357,2327,8
1700159477059,1697,36
1700159477059,68,7
1700159477462,7437,8
1700159477463,1256,8
1700159477563,123,17
1700159478060,1792,13
1700159478158,641,11
1700159478257,682,12
1700159478263,67,15
1700159478265,1526,56
1700159478362,3541,25
1700159478454,6555,15
1700159478457,996,6
1700159478656,1795,16
1700159478657,620,94
1700159478757,5146,33
1700159478761,1528,70
1700159478857,997,7
1700159478857,1377,13
1700159478954,998,6
1700159478958,805,7
1700159479667,1054,6
1700159479766,1782,12
1700159479767,2414,12
1700159479858,1188,6
1700159479858,699,20
1700159479868,3712,9
1700159479868,1053,13
1700159479868,300,7
1700159479962,1025,7
1700159479962,1260,13
1700159480066,2433,6
1700159480161,1050,25
1700159480163,60,6
1700159480258,1025,7
1700159480264,824,40
1700159480461,1039,6
1700159480559,2315,8
1700159480559,1829,6
1700159480560,1878,14
1700159480617,7437,9
1700159480618,1273,27
1700159480658,998,6
1700159480717,7411,7
1700159480757,1699,7
1700159480758,2832,14
1700159480818,2887,6
1700159480858,1378,19
1700159480858,88,11
1700159480859,1797,16
1700159480958,7409,28
1700159480958,1798,9
1700159481017,4235,6
1700159481019,2492,11
1700159481064,126,32
1700159481065,700,12
1700159481120,1733,7
1700159481121,894,9
1700159481155,1561,219
1700159481156,1797,14
1700159481157,5186,7
1700159481168,4434,10
1700159481218,7436,7
1700159481266,6593,7
1700159481267,6183,15
1700159481358,1601,67
1700159481359,7154,13
1700159481363,1510,6
1700159481364,61,8
1700159481365,1587,9
1700159481366,100,33
1700159481367,122,15
1700159481458,621,154
1700159481458,178,35
1700159481460,700,14
1700159481462,995,15
1700159481464,1393,34
1700159481465,1783,15
1700159481515,977,11
1700159481554,1701,15
1700159481555,1799,11
1700159481559,2347,9
1700159481564,945,6
1700159481716,7436,9
1700159481716,1604,55
1700159481814,349,6
1700159481816,1352,13
1700159481823,7411,8
1700159481824,2380,36
1700159481920,2892,57
1700159481921,404,23
1700159481922,7436,6
1700159481969,2347,9
1700159481970,1054,8
1700159481972,5105,8
1700159482062,2968,9
1700159482159,1177,19
1700159482159,3538,11
1700159482163,2433,6
1700159482167,208,8
1700159482168,700,14
1700159482263,882,77
1700159482264,184,9
1700159482264,1041,13
1700159482265,5735,7
1700159482265,945,7
1700159482266,123,16
1700159482358,6594,12
1700159482360,1847,70
1700159482364,945,10
1700159482368,2968,9
1700159482368,885,6
1700159482457,1000,64
1700159482460,1041,24
1700159482461,1849,6
1700159482554,184,9
